Date,Open,High,Low,Close,Volume
2020-01-01,11430.2998046875,11472.0,11374.0,11408.599609375,4548
2020-01-02,11360.0,11451.2001953125,11290.099609375,11317.0498046875,1411
2020-01-03,11375.0,11388.099609375,11290.0498046875,11322.7998046875,6039
2020-01-06,11330.0,11334.900390625,11200.0,11217.0,11057
2020-01-07,11360.0,11360.0,11018.5498046875,11099.2998046875,12747
2020-01-08,11088.0,11088.0,10950.0,10978.4501953125,4975
2020-01-09,10990.0,11149.0,10990.0,11110.0,1650
2020-01-10,11113.650390625,11209.5,11000.0,11128.900390625,2957
2020-01-13,11030.0498046875,11246.7998046875,10980.4501953125,11122.2001953125,43121
2020-01-14,11100.0,11320.0,11100.0,11206.75,2743
2020-01-15,11276.7998046875,11276.7998046875,11121.650390625,11197.849609375,2137
2020-01-16,11197.849609375,11490.0,11150.0,11194.900390625,5349
2020-01-17,11194.900390625,11339.9501953125,11194.900390625,11237.2001953125,1449
2020-01-20,11237.75,11375.0,11222.599609375,11308.5,3033
2020-01-21,11222.0498046875,11300.0,11200.0,11250.099609375,7450
2020-01-22,11262.5498046875,11330.0,11132.0,11246.25,6723
2020-01-23,11156.0,11347.0,11110.0,11257.400390625,1960
2020-01-24,11320.0,11355.0,11200.0,11337.599609375,2216
2020-01-27,11399.7998046875,11399.7998046875,11111.900390625,11161.900390625,1666
2020-01-28,11274.9501953125,11274.9501953125,11080.0,11112.5498046875,1621
2020-01-29,11190.0,11250.5,10980.0,11160.0498046875,17363
2020-01-30,11160.0498046875,11245.0,10739.400390625,10926.900390625,3590
2020-01-31,11035.0,11053.2001953125,10850.0,10991.75,2985
2020-02-03,11803.0,11820.0,11542.0498046875,11651.5,4827
2020-02-04,11651.7001953125,11700.0,11450.0,11601.400390625,3357
2020-02-05,11659.0,11740.0,11401.2001953125,11527.7998046875,1718
2020-02-06,11562.0,11710.2001953125,11460.0,11525.4501953125,1523
2020-02-07,11490.0,11694.349609375,11388.0,11523.650390625,3104
2020-02-10,11599.900390625,11839.9501953125,11388.0,11710.75,2703
2020-02-11,11676.0498046875,11800.0,11325.0,11444.599609375,2650
2020-02-12,11412.0,11720.0,11261.900390625,11367.7001953125,29570
2020-02-13,11401.0,11677.9501953125,11250.0,11630.150390625,2743
2020-02-14,11596.0,11600.0,11450.400390625,11498.5498046875,1568
2020-02-17,11533.0,11533.0,11359.150390625,11411.9501953125,1878
2020-02-18,11400.0,11400.0,11210.0,11256.7998046875,2996
2020-02-19,11290.0,11290.0,11160.0,11175.75,1660
2020-02-20,11208.9501953125,11209.0,11100.0,11150.849609375,4317
2020-02-24,11176.0,11293.4501953125,11000.0,11184.150390625,3253
2020-02-25,11151.0,11199.9501953125,11151.0,11177.2998046875,2692
2020-02-26,11177.2998046875,11264.0498046875,11106.0498046875,11244.0498046875,6386
2020-02-27,11277.0,11277.0,11188.0,11244.4501953125,3181
2020-02-28,11050.150390625,11573.75,11001.099609375,11137.099609375,12835
2020-03-02,11080.0498046875,11184.150390625,10902.0498046875,10967.349609375,12176
2020-03-03,10929.400390625,11083.2998046875,10751.099609375,10852.0,4765
2020-03-04,10852.099609375,10968.7001953125,10280.0,10423.150390625,4266
2020-03-05,10540.0,10556.0,10112.0,10298.25,5875
2020-03-06,10298.0,10697.9501953125,10012.150390625,10488.5,8612
2020-03-09,10438.0,10571.25,10207.5,10471.599609375,5189
2020-03-11,10400.0,10685.0,10000.0,10057.5498046875,5478
2020-03-12,10000.0,10000.0,8899.099609375,9559.650390625,13463
2020-03-13,8959.650390625,10389.9501953125,8400.0,10117.0498046875,11425
2020-03-16,10000.0,10488.7998046875,9800.0498046875,10089.650390625,25807
2020-03-17,10086.0,10395.7998046875,9777.0,10003.9501953125,5105
2020-03-18,10169.9501953125,10248.150390625,9815.4501953125,10039.2001953125,10373
2020-03-19,9904.4501953125,10200.0,8576.0498046875,9507.0,12781
2020-03-20,9750.0,10000.0,9478.7998046875,9826.7998046875,7086
2020-03-23,8626.0,9800.0,8626.0,8917.650390625,6146
2020-03-24,8627.0,9199.75,8627.0,9035.349609375,5268
2020-03-25,9299.900390625,9480.0,8755.5,9128.0498046875,5453
2020-03-26,9124.0,9712.5498046875,8950.0,9429.4501953125,12295
2020-03-27,9550.0,10688.0,9501.0,9873.4501953125,13342
2020-03-30,9927.0,10261.75,9703.5,10081.25,3710
2020-03-31,10319.9501953125,10550.0,10009.9501953125,10269.349609375,16267
2020-04-01,10161.2998046875,10499.349609375,10125.0,10410.650390625,5079
2020-04-03,10321.0,10500.0,9990.0498046875,10363.0498046875,10634
2020-04-07,10420.0,10699.9501953125,10210.099609375,10500.650390625,10368
2020-04-08,10498.75,11198.9501953125,10428.2001953125,10980.349609375,18803
2020-04-09,11330.0,11580.0,10802.0,10901.900390625,8383
2020-04-13,10999.0,11219.75,10550.0,11144.5,4023
2020-04-15,11050.0,11400.0,11001.0498046875,11132.2998046875,6247
2020-04-16,11132.400390625,11175.5498046875,10850.0,11036.0,7335
2020-04-17,11061.0,11300.0,10926.5498046875,11034.0,4394
2020-04-20,11174.900390625,11185.0498046875,10762.150390625,10845.9501953125,2346
2020-04-21,10700.0,10999.0,10500.0,10768.5,3126
2020-04-22,10650.0,10950.0,10325.0,10734.7001953125,27163
2020-04-23,10801.0,11006.0498046875,10655.0,10844.25,2690
2020-04-24,10780.0,10848.0,10440.0,10473.0498046875,3077
2020-04-27,10680.0,10859.9501953125,10460.0498046875,10494.400390625,3954
2020-04-28,10659.0,10749.75,10400.0,10536.2998046875,3045
2020-04-29,10590.0,10700.0,10237.5,10525.9501953125,3315
2020-04-30,10577.0,10640.0,10358.0,10556.2001953125,16813
2020-05-04,10358.0,10650.0,10183.400390625,10321.0498046875,4989
2020-05-05,10499.0,10499.0,10000.099609375,10071.0498046875,4862
2020-05-06,10052.0,10375.0,9964.0,10143.349609375,5056
2020-05-07,10145.0,10339.099609375,10014.349609375,10159.25,3153
2020-05-08,10297.0,10349.0,9999.900390625,10027.9501953125,6290
2020-05-11,10052.0,10168.9501953125,9999.0,10048.75,3680
