Date,Open,High,Low,Close,Volume
2020-01-01,415.0,418.0,408.20001220703125,412.8500061035156,40097
2020-01-02,414.95001220703125,417.8999938964844,410.5,416.79998779296875,54923
2020-01-03,418.0,424.75,415.3500061035156,420.95001220703125,62058
2020-01-06,419.8999938964844,424.70001220703125,406.0,414.6499938964844,43373
2020-01-07,419.8999938964844,419.95001220703125,412.25,415.6000061035156,15349
2020-01-08,406.0,421.0,406.0,417.5,19054
2020-01-09,422.0,426.54998779296875,414.1000061035156,415.29998779296875,44524
2020-01-10,419.5,421.5,416.79998779296875,420.1000061035156,22174
2020-01-13,429.0,429.0,422.5,424.3500061035156,28319
2020-01-14,425.0,429.3500061035156,419.0,422.75,257279
2020-01-15,424.0,435.3999938964844,423.0,430.8500061035156,59410
2020-01-16,435.1000061035156,441.70001220703125,432.0,438.25,210724
2020-01-17,442.0,453.54998779296875,438.25,445.3999938964844,143182
2020-01-20,452.0,477.0,443.70001220703125,457.25,364387
2020-01-21,460.0,463.04998779296875,445.5,448.95001220703125,57532
2020-01-22,450.1000061035156,457.04998779296875,446.6000061035156,449.8500061035156,73702
2020-01-23,453.0,465.0,448.0,462.70001220703125,92786
2020-01-24,462.70001220703125,464.8999938964844,455.3999938964844,460.04998779296875,135534
2020-01-27,460.04998779296875,465.0,445.04998779296875,454.6000061035156,117898
2020-01-28,454.3999938964844,460.20001220703125,447.54998779296875,450.6499938964844,23616
2020-01-29,455.0,455.0,447.8999938964844,451.5,21785
2020-01-30,455.70001220703125,455.75,434.5,435.8500061035156,37960
2020-01-31,441.8999938964844,447.0,435.0,445.04998779296875,107057
2020-02-03,422.0,445.70001220703125,422.0,437.6000061035156,32481
2020-02-04,443.79998779296875,444.1000061035156,433.0,435.95001220703125,23775
2020-02-05,439.8500061035156,444.0,432.0,436.54998779296875,18830
2020-02-06,439.3999938964844,456.5,432.29998779296875,451.04998779296875,81505
2020-02-07,456.3999938964844,456.3999938964844,438.1000061035156,440.70001220703125,46983
2020-02-10,440.0,460.0,438.04998779296875,450.8999938964844,186837
2020-02-11,463.95001220703125,464.0,407.3500061035156,417.0,420324
2020-02-12,422.0,426.0,400.0,401.6000061035156,266208
2020-02-13,404.0,411.29998779296875,390.0,392.54998779296875,174032
2020-02-14,400.0,404.5,384.25,384.79998779296875,339131
2020-02-17,385.0,390.0,375.04998779296875,379.79998779296875,716372
2020-02-18,378.70001220703125,379.75,367.5,370.8500061035156,190382
2020-02-19,373.6499938964844,379.5,364.0,368.54998779296875,223831
2020-02-20,367.54998779296875,376.8500061035156,363.04998779296875,372.1000061035156,152855
2020-02-24,367.0,369.0,364.0,365.1000061035156,64745
2020-02-25,366.5,369.79998779296875,352.45001220703125,360.1499938964844,110903
2020-02-26,358.3999938964844,358.3999938964844,345.0,348.3500061035156,108965
2020-02-27,345.0,349.3999938964844,338.3500061035156,342.8999938964844,78072
2020-02-28,338.0,338.79998779296875,326.70001220703125,332.04998779296875,79176
2020-03-02,335.5,341.20001220703125,327.5,333.04998779296875,67364
2020-03-03,332.0,340.95001220703125,316.8500061035156,332.3999938964844,113168
2020-03-04,335.0,340.0,319.1499938964844,329.3500061035156,84187
2020-03-05,330.20001220703125,338.0,329.6499938964844,332.70001220703125,39749
2020-03-06,325.0,330.0,317.1499938964844,328.6000061035156,35223
2020-03-09,318.1499938964844,325.0,285.25,297.3999938964844,137049
2020-03-11,294.0,301.0,286.0,294.20001220703125,130978
2020-03-12,284.3999938964844,288.0,254.5,266.6499938964844,110484
2020-03-13,240.0,295.0,213.35000610351562,285.3500061035156,197177
2020-03-16,267.29998779296875,277.0,255.0,261.95001220703125,60158
2020-03-17,253.0,260.0,235.0,244.6999969482422,65234
2020-03-18,242.0500030517578,259.0,195.8000030517578,216.35000610351562,153739
2020-03-19,210.0,221.6999969482422,200.4499969482422,208.85000610351562,413144
2020-03-20,210.14999389648438,218.9499969482422,205.5500030517578,210.64999389648438,236402
2020-03-23,188.0,206.9499969482422,175.0,180.0500030517578,77268
2020-03-24,182.60000610351562,190.0,173.8000030517578,183.25,177012
2020-03-25,185.0,185.0,170.0500030517578,180.5,110225
2020-03-26,179.0,184.10000610351562,177.8000030517578,179.64999389648438,96817
2020-03-27,187.0,187.0,169.5,178.85000610351562,103908
2020-03-30,180.0,181.85000610351562,174.0,177.5,135706
2020-03-31,180.5,190.0,179.3000030517578,182.64999389648438,118348
2020-04-01,180.1999969482422,182.8000030517578,177.3000030517578,181.4499969482422,56727
2020-04-03,184.0,184.39999389648438,177.60000610351562,181.25,58830
2020-04-07,186.89999389648438,187.5,177.35000610351562,178.0,99771
2020-04-08,178.0,185.0,176.0,178.25,74626
2020-04-09,179.9499969482422,183.0,173.35000610351562,175.85000610351562,198397
2020-04-13,179.8000030517578,180.0,172.64999389648438,175.1999969482422,337066
2020-04-15,179.8000030517578,184.25,173.0,175.1999969482422,554382
2020-04-16,179.5,179.5,171.6999969482422,174.9499969482422,339996
2020-04-17,178.89999389648438,183.6999969482422,175.89999389648438,180.8000030517578,329548
2020-04-20,189.0,216.9499969482422,186.1999969482422,216.64999389648438,1937564
2020-04-21,215.0,219.60000610351562,201.0,213.3000030517578,942827
2020-04-22,216.0,241.1999969482422,216.0,229.85000610351562,1735217
2020-04-23,232.85000610351562,233.9499969482422,217.1999969482422,220.35000610351562,486426
2020-04-24,223.0,223.0,204.0,210.5,202412
2020-04-27,217.0,218.0,204.9499969482422,209.85000610351562,201782
2020-04-28,210.0,218.0,207.0500030517578,211.3000030517578,245453
2020-04-29,213.60000610351562,217.0,212.0,215.39999389648438,217742
2020-04-30,217.14999389648438,233.5500030517578,214.0500030517578,228.60000610351562,680414
2020-05-04,224.0,249.0,216.3000030517578,219.4499969482422,2116533
2020-05-05,225.0,227.9499969482422,215.0,217.5,552798
2020-05-06,219.4499969482422,219.4499969482422,204.14999389648438,204.9499969482422,577588
2020-05-07,205.0,209.5,199.0,201.5500030517578,331300
2020-05-08,206.5,208.25,200.0,200.75,201116
2020-05-11,204.9499969482422,204.9499969482422,198.0,199.1999969482422,195334
2020-05-12,199.1999969482422,199.89999389648438,191.25,194.60000610351562,238407
2020-05-13,207.0,208.0,197.10000610351562,200.0,390640
2020-05-14,202.10000610351562,209.0,197.1999969482422,199.10000610351562,433100
2020-05-15,200.10000610351562,202.1999969482422,193.0,195.60000610351562,183727
2020-05-18,200.0,206.60000610351562,187.4499969482422,188.3000030517578,538616
2020-05-19,189.3000030517578,191.8000030517578,184.10000610351562,187.5500030517578,284464
2020-05-20,189.0,194.60000610351562,187.0,192.14999389648438,501830
2020-05-21,197.8000030517578,199.5,187.5,192.5500030517578,1711818
2020-05-22,192.0,194.4499969482422,189.1999969482422,191.25,635204
2020-05-26,194.5,197.0,192.3000030517578,196.4499969482422,327866
2020-05-27,200.0,209.89999389648438,196.35000610351562,206.10000610351562,726870
2020-05-28,208.3000030517578,212.10000610351562,206.39999389648438,207.3000030517578,477150
2020-05-29,205.0,206.0,200.3000030517578,205.10000610351562,807412
2020-06-01,212.5,212.5500030517578,206.0,206.85000610351562,433655
2020-06-02,207.4499969482422,209.35000610351562,205.0,207.9499969482422,529304
2020-06-03,208.89999389648438,215.5,207.8000030517578,211.39999389648438,1329997
2020-06-04,212.39999389648438,214.75,208.5500030517578,212.64999389648438,690256
2020-06-05,214.5,220.89999389648438,213.14999389648438,218.35000610351562,1239922
2020-06-08,223.39999389648438,226.0,211.10000610351562,214.60000610351562,1490156
2020-06-09,215.0,218.3000030517578,212.35000610351562,215.39999389648438,421501
2020-06-10,214.5,216.89999389648438,211.25,213.4499969482422,203360
2020-06-11,212.0,217.5500030517578,207.5,210.25,249080
2020-06-12,199.8000030517578,210.9499969482422,198.0,208.89999389648438,215282
2020-06-15,205.0,209.4499969482422,203.0,206.9499969482422,182671
2020-06-16,209.10000610351562,211.10000610351562,200.0500030517578,203.5500030517578,194564
2020-06-17,203.0,207.75,201.3000030517578,206.0,157314
2020-06-18,206.5500030517578,208.8000030517578,204.35000610351562,207.60000610351562,179832
2020-06-19,207.60000610351562,218.0,205.1999969482422,213.9499969482422,484717
2020-06-22,214.89999389648438,223.5,214.25,216.64999389648438,611113
2020-06-23,220.0,225.5,218.25,221.60000610351562,679889
2020-06-24,224.0,235.5500030517578,220.0,223.9499969482422,1589630
2020-06-25,222.5,229.89999389648438,222.5,224.75,499685
2020-06-26,226.8000030517578,228.5,221.9499969482422,223.5,332694
2020-06-29,221.0,222.8000030517578,212.8000030517578,213.35000610351562,463727
2020-06-30,215.60000610351562,217.5,212.14999389648438,216.5500030517578,266424
2020-07-01,225.0,225.1999969482422,220.1999969482422,221.5,769494
2020-07-02,223.0,224.4499969482422,219.10000610351562,223.39999389648438,345301
2020-07-03,225.0,237.60000610351562,220.10000610351562,234.14999389648438,1016804
2020-07-06,239.89999389648438,258.0,237.5,255.14999389648438,2457512
2020-07-07,260.0,277.45001220703125,258.0,268.04998779296875,1719692
2020-07-08,269.8500061035156,269.8500061035156,255.0,257.54998779296875,640303
2020-07-09,257.54998779296875,265.0,251.0500030517578,262.5,562735
2020-07-10,260.54998779296875,264.8500061035156,259.3500061035156,262.79998779296875,328413
2020-07-13,265.79998779296875,267.0,259.1000061035156,260.6000061035156,285411
2020-07-14,260.0,262.1000061035156,254.85000610351562,257.20001220703125,407877
2020-07-15,257.8999938964844,260.45001220703125,241.0,245.5500030517578,339763
2020-07-16,248.39999389648438,254.6999969482422,235.25,250.6999969482422,413013
2020-07-17,250.5,264.29998779296875,248.75,257.1000061035156,592568
2020-07-20,258.0,259.6499938964844,251.0,252.25,382367
2020-07-21,253.75,256.8999938964844,247.14999389648438,250.85000610351562,264255
2020-07-22,253.9499969482422,255.9499969482422,249.10000610351562,254.1999969482422,243596
2020-07-23,255.0,256.54998779296875,250.60000610351562,251.5,226369
2020-07-24,250.0,254.0,245.89999389648438,250.5,213025
2020-07-27,252.25,252.25,244.0500030517578,245.85000610351562,87382
2020-07-28,245.39999389648438,245.39999389648438,240.0500030517578,242.4499969482422,93307
2020-07-29,242.35000610351562,244.89999389648438,240.0,240.5500030517578,169262
2020-07-30,241.0500030517578,242.5,232.35000610351562,234.1999969482422,177481
2020-07-31,234.5,234.5,228.5,229.10000610351562,203608
2020-08-03,231.0,233.6999969482422,228.0,228.5500030517578,143236
2020-08-04,231.89999389648438,231.89999389648438,227.6999969482422,229.89999389648438,193772
2020-08-05,231.5,236.75,227.1999969482422,229.10000610351562,335838
2020-08-06,230.39999389648438,231.0,226.6999969482422,229.25,299903
2020-08-07,229.10000610351562,240.5,224.25,228.89999389648438,827376
2020-08-10,228.5,244.75,227.9499969482422,242.89999389648438,692882
2020-08-11,244.8000030517578,249.8000030517578,238.5500030517578,247.89999389648438,706714
2020-08-12,246.3000030517578,254.0,240.5500030517578,250.14999389648438,697101
2020-08-13,253.0,255.0,240.25,247.35000610351562,759672
2020-08-14,245.0500030517578,250.0,239.0,242.6999969482422,355421
2020-08-17,245.0,249.89999389648438,244.1999969482422,245.89999389648438,391173
