Date,Open,High,Low,Close,Volume
2020-01-01,294.0,295.1499938964844,291.54998779296875,294.54998779296875,829510
2020-01-02,294.5,298.29998779296875,294.1000061035156,296.1499938964844,1572279
2020-01-03,295.79998779296875,304.29998779296875,293.70001220703125,300.95001220703125,5147717
2020-01-06,301.0,301.0,285.04998779296875,288.20001220703125,4725262
2020-01-07,292.70001220703125,294.70001220703125,275.20001220703125,284.1499938964844,14775959
2020-01-08,282.0,286.1499938964844,279.1000061035156,283.0,2807790
2020-01-09,289.0,289.3999938964844,281.5,282.29998779296875,2737162
2020-01-10,283.0,285.5,280.1499938964844,281.1000061035156,1984913
2020-01-13,283.45001220703125,285.54998779296875,281.1499938964844,283.8999938964844,1580164
2020-01-14,285.04998779296875,285.79998779296875,280.54998779296875,282.1000061035156,2441388
2020-01-15,282.79998779296875,284.29998779296875,279.54998779296875,281.54998779296875,2832670
2020-01-16,282.0,288.3999938964844,281.04998779296875,287.79998779296875,3793695
2020-01-17,288.5,291.95001220703125,286.0,290.54998779296875,2989855
2020-01-20,292.5,294.6000061035156,288.5,292.04998779296875,2567355
2020-01-21,291.6000061035156,295.8999938964844,290.1000061035156,294.6499938964844,1876487
2020-01-22,295.54998779296875,297.0,290.1000061035156,292.6499938964844,2043331
2020-01-23,294.0,296.79998779296875,291.25,294.29998779296875,2503937
2020-01-24,288.0,296.29998779296875,282.45001220703125,294.3500061035156,8973074
2020-01-27,289.0,297.8999938964844,286.0,290.1000061035156,4281963
2020-01-28,290.1000061035156,292.5,286.25,288.6000061035156,2283893
2020-01-29,289.04998779296875,303.8999938964844,289.0,297.45001220703125,7779268
2020-01-30,296.8500061035156,299.79998779296875,293.0,295.3500061035156,3150843
2020-01-31,295.5,298.70001220703125,290.6000061035156,294.3500061035156,1949668
2020-02-03,288.0,307.0,288.0,298.5,6391361
2020-02-04,300.3500061035156,301.5,279.0,290.1000061035156,12882529
2020-02-05,291.5,298.3500061035156,288.1000061035156,295.25,5284304
2020-02-06,295.5,301.0,293.8500061035156,295.54998779296875,2786408
2020-02-07,295.45001220703125,311.5,294.0,308.8999938964844,4270700
2020-02-10,311.95001220703125,316.79998779296875,307.70001220703125,309.75,5937650
2020-02-11,311.0,312.8999938964844,302.75,305.8500061035156,4381088
2020-02-12,306.5,311.8999938964844,306.5,307.45001220703125,3311333
2020-02-13,308.0,309.75,305.3999938964844,307.04998779296875,1953998
2020-02-14,306.5,309.25,301.54998779296875,307.79998779296875,2119124
2020-02-17,309.04998779296875,311.5,302.29998779296875,303.1499938964844,3201093
2020-02-18,303.1000061035156,304.3999938964844,295.04998779296875,300.6499938964844,3625458
2020-02-19,303.0,309.20001220703125,303.0,306.1000061035156,2287640
2020-02-20,305.95001220703125,319.0,305.79998779296875,315.04998779296875,6990659
2020-02-24,306.0,323.5,303.29998779296875,314.25,9992600
2020-02-25,315.0,315.70001220703125,295.6000061035156,303.8500061035156,10227070
2020-02-26,299.8999938964844,307.70001220703125,297.6499938964844,298.75,4964185
2020-02-27,296.0,302.0,292.45001220703125,298.8999938964844,6122061
2020-02-28,292.45001220703125,294.8999938964844,285.0,286.8999938964844,5345967
2020-03-02,290.1000061035156,296.0,278.1499938964844,282.6499938964844,4391067
2020-03-03,286.0,307.0,285.29998779296875,304.0,5949680
2020-03-04,305.8500061035156,307.0,297.3999938964844,303.8999938964844,4471521
2020-03-05,304.0,314.0,304.0,312.95001220703125,4949625
2020-03-06,305.5,312.3999938964844,302.6000061035156,310.04998779296875,3440903
2020-03-09,305.04998779296875,309.25,298.5,301.0,3585552
2020-03-11,303.0,312.5,293.0,296.70001220703125,6484414
2020-03-12,294.70001220703125,294.70001220703125,267.25,274.54998779296875,7953481
2020-03-13,247.25,293.6499938964844,238.89999389648438,288.0,7126380
2020-03-16,270.0,287.6499938964844,266.3500061035156,268.20001220703125,4445076
2020-03-17,270.0,275.25,261.0,263.25,5279912
2020-03-18,270.0,270.0,249.25,252.39999389648438,5294708
2020-03-19,240.3000030517578,264.95001220703125,235.5500030517578,252.89999389648438,5393068
2020-03-20,258.20001220703125,276.95001220703125,253.5,274.5,5172336
2020-03-23,254.0,269.70001220703125,250.0,255.60000610351562,2795092
2020-03-24,257.0,274.1499938964844,254.0500030517578,271.0,3196614
2020-03-25,267.95001220703125,286.0,265.04998779296875,271.6499938964844,4207895
2020-03-26,274.79998779296875,284.6499938964844,270.6000061035156,282.5,4741420
2020-03-27,284.0,291.20001220703125,272.0,277.70001220703125,3958414
2020-03-30,276.8999938964844,280.6000061035156,273.20001220703125,275.6000061035156,2550913
2020-03-31,278.0,281.8500061035156,268.1000061035156,270.54998779296875,3739997
2020-04-01,277.95001220703125,285.70001220703125,274.3999938964844,278.3999938964844,4724998
2020-04-03,278.1000061035156,295.8500061035156,277.8999938964844,290.95001220703125,6293405
2020-04-07,300.0,320.0,297.29998779296875,318.29998779296875,9742198
