Date,Open,High,Low,Close,Volume
2020-01-01,101.9000015258789,102.3499984741211,100.55000305175781,101.3499984741211,957240
2020-01-02,101.5999984741211,103.69999694824219,101.4000015258789,102.8499984741211,1551597
2020-01-03,102.8499984741211,104.4000015258789,102.1500015258789,102.8499984741211,1142845
2020-01-06,102.0,102.4000015258789,99.44999694824219,100.1500015258789,1034298
2020-01-07,101.0999984741211,102.19999694824219,98.0999984741211,99.5999984741211,1193942
2020-01-08,98.5,99.0,97.25,98.19999694824219,835779
2020-01-09,99.69999694824219,101.0,98.8499984741211,99.4000015258789,1302942
2020-01-10,100.0,100.80000305175781,98.5,98.75,1389586
2020-01-13,99.5,99.75,98.19999694824219,99.3499984741211,835761
2020-01-14,99.6500015258789,99.6500015258789,98.69999694824219,99.0,712611
2020-01-15,98.5999984741211,100.8499984741211,98.19999694824219,99.0999984741211,1304110
2020-01-16,99.3499984741211,103.1500015258789,99.1500015258789,102.3499984741211,2907485
2020-01-17,102.3499984741211,103.6500015258789,101.0,102.05000305175781,1645618
2020-01-20,102.5,104.5,100.55000305175781,103.8499984741211,1929587
2020-01-21,103.8499984741211,106.19999694824219,103.0,104.69999694824219,4372470
2020-01-22,105.5,106.0,103.3499984741211,103.94999694824219,1143258
2020-01-23,104.4000015258789,105.75,103.6500015258789,104.5,1403729
2020-01-24,105.80000305175781,109.69999694824219,104.0999984741211,106.94999694824219,9565473
2020-01-27,107.19999694824219,108.75,106.0999984741211,106.3499984741211,2329905
2020-01-28,107.0,107.0999984741211,103.30000305175781,103.6500015258789,1279250
2020-01-29,104.6500015258789,105.19999694824219,103.30000305175781,103.80000305175781,886814
2020-01-30,103.80000305175781,103.80000305175781,102.0,102.9000015258789,763983
2020-01-31,103.3499984741211,104.0,99.44999694824219,103.44999694824219,1406266
2020-02-03,99.75,99.94999694824219,96.0,97.0,950204
2020-02-04,97.1500015258789,98.0999984741211,95.44999694824219,96.0999984741211,1206020
2020-02-05,96.3499984741211,97.4000015258789,94.69999694824219,95.4000015258789,981168
2020-02-06,96.0,99.80000305175781,95.5,96.69999694824219,2319547
2020-02-07,97.0,98.4000015258789,96.05000305175781,96.55000305175781,1048475
2020-02-10,96.9000015258789,97.05000305175781,95.05000305175781,95.5999984741211,687587
2020-02-11,96.30000305175781,96.5,92.5,92.80000305175781,1627240
2020-02-12,93.30000305175781,93.30000305175781,89.0999984741211,89.6500015258789,1389296
2020-02-13,89.6500015258789,89.9000015258789,87.8499984741211,88.1500015258789,1053226
2020-02-14,88.19999694824219,89.05000305175781,84.69999694824219,84.94999694824219,1243178
