Date,Open,High,Low,Close,Volume
2020-01-01,233.88999938964844,237.60000610351562,233.88999938964844,236.3300018310547,522010
2020-01-02,236.3300018310547,238.7899932861328,233.39999389648438,238.00999450683594,958140
2020-01-03,238.0,255.58999633789062,237.0,247.50999450683594,6682275
2020-01-06,246.60000610351562,250.9199981689453,240.0,241.69000244140625,2207720
2020-01-07,243.7899932861328,260.7799987792969,243.0,257.69000244140625,6893560
2020-01-08,253.5399932861328,257.79998779296875,247.8000030517578,255.91000366210938,5161515
2020-01-09,258.3999938964844,262.5799865722656,256.0199890136719,258.760009765625,4813250
2020-01-10,263.0,273.5400085449219,260.20001220703125,271.2099914550781,5612260
2020-01-13,270.0,270.0,260.510009765625,264.5799865722656,2188665
2020-01-14,265.0,273.20001220703125,263.20001220703125,271.239990234375,3555620
2020-01-15,271.239990234375,276.9800109863281,267.0,275.1499938964844,2381290
2020-01-16,275.70001220703125,279.7699890136719,269.1499938964844,274.239990234375,1941700
2020-01-17,274.0,279.79998779296875,272.0,275.54998779296875,1508955
2020-01-20,276.2200012207031,280.94000244140625,274.6000061035156,277.3999938964844,2412040
2020-01-21,279.0,288.6000061035156,278.3999938964844,280.0,4676870
2020-01-22,281.5899963378906,283.79998779296875,275.6099853515625,276.6499938964844,1079430
2020-01-23,277.7799987792969,277.7799987792969,272.6000061035156,275.69000244140625,898805
2020-01-24,276.0,281.79998779296875,272.0,272.8800048828125,1173330
2020-01-27,273.8800048828125,274.25,265.0,266.1199951171875,994985
2020-01-28,266.94000244140625,277.20001220703125,266.92999267578125,275.3500061035156,1859370
2020-01-29,277.8299865722656,279.6300048828125,274.0,275.79998779296875,788130
2020-01-30,276.20001220703125,276.989990234375,246.27999877929688,255.22999572753906,12896140
2020-01-31,259.0,259.6000061035156,247.16000366210938,249.2899932861328,4593705
2020-02-03,240.83999633789062,245.60000610351562,234.0,236.3300018310547,2261765
2020-02-04,237.8000030517578,253.0,237.7899932861328,251.9499969482422,2418765
2020-02-05,252.8000030517578,263.94000244140625,247.1999969482422,262.010009765625,2649505
2020-02-06,262.44000244140625,264.0,255.0399932861328,257.3500061035156,1196820
2020-02-07,257.6000061035156,257.6000061035156,252.0,252.72999572753906,967850
2020-02-10,253.60000610351562,253.92999267578125,245.3000030517578,246.89999389648438,769370
2020-02-11,249.1999969482422,249.1999969482422,240.1999969482422,241.6999969482422,1281285
2020-02-12,243.60000610351562,252.39999389648438,242.5399932861328,247.5399932861328,2132115
2020-02-13,248.88999938964844,253.67999267578125,247.1999969482422,252.14999389648438,1242520
2020-02-14,253.64999389648438,256.0,250.8000030517578,254.58999633789062,1135225
2020-02-17,255.9499969482422,255.9499969482422,251.0,253.4199981689453,652675
2020-02-18,253.33999633789062,261.0,251.5,259.4100036621094,2017695
2020-02-19,260.0,269.79998779296875,258.1300048828125,267.2300109863281,2463865
2020-02-20,268.0,274.489990234375,267.57000732421875,271.510009765625,1854910
2020-02-24,271.6000061035156,279.7200012207031,263.2799987792969,265.67999267578125,2342365
2020-02-25,267.0,273.9599914550781,264.25,266.4599914550781,1388755
2020-02-26,268.0,275.0,263.0400085449219,271.6600036621094,1010435
2020-02-27,273.3500061035156,275.9599914550781,265.0,269.5400085449219,2041975
2020-02-28,260.20001220703125,266.79998779296875,254.0,255.5500030517578,1762095
2020-03-02,260.0299987792969,265.0,244.86000061035156,250.6999969482422,983820
2020-03-03,253.0,266.6000061035156,249.5399932861328,263.6600036621094,2192645
2020-03-04,263.6600036621094,269.3999938964844,254.0,263.2099914550781,1727795
2020-03-05,264.4800109863281,265.7200012207031,257.2799987792969,260.1400146484375,1107915
2020-03-06,254.0,262.67999267578125,251.0,260.3699951171875,1061590
2020-03-09,251.41000366210938,257.0,243.0,244.6300048828125,2089475
2020-03-11,244.63999938964844,254.0,244.63999938964844,247.60000610351562,1190725
2020-03-12,240.39999389648438,240.60000610351562,210.39999389648438,234.27000427246094,3160765
2020-03-13,218.61000061035156,234.0,192.0,224.9199981689453,1461430
2020-03-16,216.0,221.9600067138672,205.4199981689453,219.57000732421875,1114420
2020-03-17,219.57000732421875,232.60000610351562,209.60000610351562,210.8699951171875,1731630
2020-03-18,215.0,216.0,168.6999969482422,208.6699981689453,1802735
2020-03-19,194.39999389648438,197.19000244140625,184.0,187.97000122070312,2368530
2020-03-20,187.97000122070312,209.8000030517578,187.38999938964844,207.99000549316406,1498180
