Date,Cash,PositionsValue,Equity
2021-10-27,125887.7644616398,2154005.0968322754,2279892.861293915
2021-10-28,125887.7644616398,2101387.1451416016,2227274.9096032414
2021-10-29,125887.7644616398,2063299.6445617676,2189187.4090234074
2021-11-01,125887.7644616398,2090279.5565795898,2216167.3210412296
2021-11-02,558336.0692345891,1654208.1914367676,2212544.2606713567
2021-11-03,558336.0692345891,1654174.017150879,2212510.086385468
2021-11-04,506704.55149035086,1717009.9768371582,2223714.528327509
2021-11-08,506704.55149035086,1728326.013092041,2235030.5645823916
2021-11-09,61708.83949035092,2193205.957397461,2254914.7968878117
2021-11-10,61708.83949035092,2180544.5660095215,2242253.4054998723
2021-11-11,61708.83949035092,2152503.151123047,2214211.9906133977
2021-11-12,61708.83949035092,2169725.9818725586,2231434.8213629094
2021-11-15,61708.83949035092,2164629.076812744,2226337.916303095
2021-11-16,61708.83949035092,2141096.8126220703,2202805.652112421
2021-11-17,810281.7985955735,1377885.111694336,2188166.9102899097
2021-11-18,598028.6883955735,1562027.8290405273,2160056.517436101
2021-11-22,1719518.6768224563,385355.59521484375,2104874.2720373003
2021-11-23,1719518.6768224563,384846.0,2104364.6768224565
2021-11-24,1719518.6768224563,375803.0595703125,2095321.7363927688
2021-11-25,2091445.031780587,0.0,2091445.031780587
2021-11-26,2091445.031780587,0.0,2091445.031780587
2021-11-29,2091445.031780587,0.0,2091445.031780587
2021-11-30,2091445.031780587,0.0,2091445.031780587
2021-12-01,2091445.031780587,0.0,2091445.031780587
2021-12-02,2091445.031780587,0.0,2091445.031780587
2021-12-03,2091445.031780587,0.0,2091445.031780587
2021-12-06,2091445.031780587,0.0,2091445.031780587
2021-12-07,2091445.031780587,0.0,2091445.031780587
2021-12-08,2091445.031780587,0.0,2091445.031780587
2021-12-09,2091445.031780587,0.0,2091445.031780587
2021-12-10,2091445.031780587,0.0,2091445.031780587
2021-12-13,2091445.031780587,0.0,2091445.031780587
2021-12-14,2091445.031780587,0.0,2091445.031780587
2021-12-15,2091445.031780587,0.0,2091445.031780587
2021-12-16,2091445.031780587,0.0,2091445.031780587
2021-12-17,2091445.031780587,0.0,2091445.031780587
2021-12-20,2091445.031780587,0.0,2091445.031780587
2021-12-21,2091445.031780587,0.0,2091445.031780587
2021-12-22,2091445.031780587,0.0,2091445.031780587
2021-12-23,2091445.031780587,0.0,2091445.031780587
2021-12-24,2091445.031780587,0.0,2091445.031780587
2021-12-27,2091445.031780587,0.0,2091445.031780587
2021-12-28,2091445.031780587,0.0,2091445.031780587
2021-12-29,2091445.031780587,0.0,2091445.031780587
2021-12-30,2091445.031780587,0.0,2091445.031780587
2021-12-31,2091445.031780587,0.0,2091445.031780587
2022-01-03,832562.966703683,1284785.797302246,2117348.764005929
2022-01-04,723.0267036831356,2149290.9080200195,2150013.9347237027
2022-01-05,723.0267036831356,2147513.0747070312,2148236.1014107144
2022-01-06,723.0267036831356,2130612.151611328,2131335.1783150113
2022-01-07,723.0267036831356,2132869.605529785,2133592.6322334684
2022-01-10,723.0267036831356,2155261.6725463867,2155984.69925007
2022-01-11,723.0267036831356,2164409.776489258,2165132.803192941
2022-01-12,723.0267036831356,2154748.237854004,2155471.264557687
2022-01-13,723.0267036831356,2184571.1614990234,2185294.1882027066
2022-01-14,723.0267036831356,2183946.6971435547,2184669.723847238
2022-01-17,723.0267036831356,2191064.8607788086,2191787.887482492
2022-01-18,723.0267036831356,2175933.63482666,2176656.6615303434
2022-01-19,833908.5200188912,1305910.9223632812,2139819.4423821727
2022-01-20,440345.2137929513,1679367.328338623,2119712.5421315744
2022-01-21,428413.3365253976,1688194.4606323242,2116607.7971577216
2022-01-24,836605.0300195382,1254033.8537750244,2090638.8837945627
2022-01-25,836605.0300195382,1262390.0411987305,2098995.071218269
2022-01-27,1246554.895694179,829593.8094940186,2076148.7051881975
2022-01-28,1246554.895694179,827545.4907684326,2074100.3864626116
2022-01-31,1246554.895694179,847123.5227661133,2093678.4184602923
2022-02-01,1246554.895694179,838233.201248169,2084788.096942348
2022-02-02,896298.7046431048,1209032.1673431396,2105330.8719862443
2022-02-03,508098.39264310483,1584167.155456543,2092265.5480996477
2022-02-04,110180.31264310487,1989044.058013916,2099224.3706570207
2022-02-07,110180.31264310487,1985744.8807373047,2095925.1933804096
2022-02-08,110180.31264310487,1971560.5072174072,2081740.8198605122
2022-02-09,110180.31264310487,1974196.6080169678,2084376.9206600727
2022-02-10,110180.31264310487,1998733.1559143066,2108913.4685574113
2022-02-11,110180.31264310487,1978747.4249572754,2088927.7376003803
2022-02-14,518902.09018385195,1522938.0652008057,2041840.1553846577
2022-02-15,890698.1236066178,1155411.2454833984,2046109.3690900162
2022-02-16,890698.1236066178,1151919.3729858398,2042617.4965924576
2022-02-17,890698.1236066178,1143485.5444335938,2034183.6680402115
2022-02-18,890698.1236066178,1149791.9111328125,2040490.0347394303
2022-02-21,890698.1236066178,1136739.3779296875,2027437.5015363053
2022-02-22,890698.1236066178,1135156.4514770508,2025854.5750836686
2022-02-23,1237443.7550066179,782598.8114624023,2020042.5664690202
2022-02-24,1604179.7064998187,389636.7890625,1993816.4955623187
2022-02-25,1604179.7064998187,392940.7890625,1997120.4955623187
2022-02-28,1604179.7064998187,395399.2109375,1999578.9174373187
2022-03-02,1980561.607883121,0.0,1980561.607883121
2022-03-03,1980561.607883121,0.0,1980561.607883121
2022-03-04,1980561.607883121,0.0,1980561.607883121
2022-03-07,1980561.607883121,0.0,1980561.607883121
2022-03-08,1980561.607883121,0.0,1980561.607883121
2022-03-09,1980561.607883121,0.0,1980561.607883121
2022-03-10,1980561.607883121,0.0,1980561.607883121
2022-03-11,1980561.607883121,0.0,1980561.607883121
2022-03-14,1980561.607883121,0.0,1980561.607883121
2022-03-15,1980561.607883121,0.0,1980561.607883121
2022-03-16,1980561.607883121,0.0,1980561.607883121
2022-03-17,1980561.607883121,0.0,1980561.607883121
2022-03-21,1256340.5955714022,735816.7653808594,1992157.3609522616
2022-03-22,1256340.5955714022,745037.6339111328,2001378.229482535
2022-03-23,882516.3321016757,1131386.5147705078,2013902.8468721835
2022-03-24,587765.6097839999,1432698.1293945312,2020463.739178531
2022-03-25,222568.68578399986,1790199.7532348633,2012768.4390188633
2022-03-28,222568.68578399986,1797172.657836914,2019741.343620914
2022-03-29,222568.68578399986,1804189.9934082031,2026758.679192203
2022-03-30,222568.68578399986,1783193.186706543,2005761.872490543
2022-03-31,222568.68578399986,1784695.3865966797,2007264.0723806797
2022-04-01,222568.68578399986,1795590.4208984375,2018159.1066824375
2022-04-04,222568.68578399986,1801290.3654174805,2023859.0512014804
2022-04-05,222568.68578399986,1810637.4713134766,2033206.1570974765
2022-04-06,222568.68578399986,1815723.0286254883,2038291.7144094883
2022-04-07,529616.6129812654,1481594.4291381836,2011211.042119449
2022-04-08,918262.6377311873,1123973.0279541016,2042235.6656852888
2022-04-11,564074.7052905622,1516990.0869140625,2081064.7922046247
2022-04-12,153561.81399600656,1892952.6744689941,2046514.4884650006
2022-04-13,153561.81399600656,1911521.5031738281,2065083.3171698346
2022-04-18,153561.81399600656,1893921.1193847656,2047482.9333807721
2022-04-19,153561.81399600656,1870874.9089660645,2024436.722962071
2022-04-20,575097.1284899518,1470365.7782592773,2045462.9067492292
2022-04-21,575097.1284899518,1484299.870727539,2059396.999217491
2022-04-22,168519.35283370188,1866822.2151184082,2035341.56795211
2022-04-25,468157.75530435616,1517970.262084961,1986128.017389317
2022-04-26,840728.0991872663,1169766.6437072754,2010494.7428945417
2022-04-27,1232118.622182396,769321.4848632812,2001440.1070456773
2022-04-28,1232118.622182396,777920.77734375,2010039.399526146
2022-04-29,1232118.622182396,769410.6875,2001529.309682396
2022-05-02,1232118.622182396,765271.1357421875,1997389.7579245835
2022-05-04,1574399.5196355209,397798.0859375,1972197.6055730209
2022-05-05,1574399.5196355209,390007.96875,1964407.4883855209
2022-05-06,1962062.6048537777,0.0,1962062.6048537777
2022-05-09,1962062.6048537777,0.0,1962062.6048537777
2022-05-10,1962062.6048537777,0.0,1962062.6048537777
2022-05-11,1962062.6048537777,0.0,1962062.6048537777
2022-05-12,1962062.6048537777,0.0,1962062.6048537777
2022-05-13,1962062.6048537777,0.0,1962062.6048537777
2022-05-16,1962062.6048537777,0.0,1962062.6048537777
2022-05-17,1962062.6048537777,0.0,1962062.6048537777
2022-05-18,1962062.6048537777,0.0,1962062.6048537777
2022-05-19,1962062.6048537777,0.0,1962062.6048537777
2022-05-20,1962062.6048537777,0.0,1962062.6048537777
2022-05-23,1962062.6048537777,0.0,1962062.6048537777
2022-05-24,1962062.6048537777,0.0,1962062.6048537777
2022-05-25,1962062.6048537777,0.0,1962062.6048537777
2022-05-26,1962062.6048537777,0.0,1962062.6048537777
2022-05-27,1962062.6048537777,0.0,1962062.6048537777
2022-05-30,1962062.6048537777,0.0,1962062.6048537777
2022-05-31,1962062.6048537777,0.0,1962062.6048537777
2022-06-01,1962062.6048537777,0.0,1962062.6048537777
2022-06-02,1962062.6048537777,0.0,1962062.6048537777
2022-06-03,1962062.6048537777,0.0,1962062.6048537777
2022-06-06,1962062.6048537777,0.0,1962062.6048537777
2022-06-07,1962062.6048537777,0.0,1962062.6048537777
2022-06-08,1962062.6048537777,0.0,1962062.6048537777
2022-06-09,1962062.6048537777,0.0,1962062.6048537777
2022-06-10,1962062.6048537777,0.0,1962062.6048537777
2022-06-13,1962062.6048537777,0.0,1962062.6048537777
2022-06-14,1962062.6048537777,0.0,1962062.6048537777
2022-06-15,1962062.6048537777,0.0,1962062.6048537777
2022-06-16,1962062.6048537777,0.0,1962062.6048537777
2022-06-17,1962062.6048537777,0.0,1962062.6048537777
2022-06-20,1962062.6048537777,0.0,1962062.6048537777
2022-06-21,1962062.6048537777,0.0,1962062.6048537777
2022-06-22,1962062.6048537777,0.0,1962062.6048537777
2022-06-23,1962062.6048537777,0.0,1962062.6048537777
2022-06-24,1962062.6048537777,0.0,1962062.6048537777
2022-06-27,1962062.6048537777,0.0,1962062.6048537777
2022-06-28,1962062.6048537777,0.0,1962062.6048537777
2022-06-29,1962062.6048537777,0.0,1962062.6048537777
2022-06-30,1962062.6048537777,0.0,1962062.6048537777
2022-07-01,1962062.6048537777,0.0,1962062.6048537777
2022-07-04,1962062.6048537777,0.0,1962062.6048537777
2022-07-05,1962062.6048537777,0.0,1962062.6048537777
2022-07-06,1962062.6048537777,0.0,1962062.6048537777
2022-07-07,1962062.6048537777,0.0,1962062.6048537777
2022-07-08,1962062.6048537777,0.0,1962062.6048537777
2022-07-11,1962062.6048537777,0.0,1962062.6048537777
2022-07-12,448738.9086448911,1526439.1828613281,1975178.0915062192
2022-07-13,448738.9086448911,1527893.644897461,1976632.553542352
2022-07-14,448738.9086448911,1528344.5767822266,1977083.4854271177
2022-07-15,448738.9086448911,1537732.4720458984,1986471.3806907895
2022-07-18,448738.9086448911,1544065.5346679688,1992804.4433128599
2022-07-19,48669.77592633641,1951986.097290039,2000655.8732163755
2022-07-20,48669.77592633641,1960875.51171875,2009545.2876450864
2022-07-21,48669.77592633641,1954509.3232421875,2003179.099168524
2022-07-22,48669.77592633641,1969712.2882080078,2018382.0641343442
2022-07-25,434645.8013503598,1566976.9279785156,2001622.7293288754
2022-07-26,53092.80295035982,1935000.3854980469,1988093.1884484068
2022-07-27,53092.80295035982,1948604.7725830078,2001697.5755333677
2022-07-28,53092.80295035982,1975016.5952148438,2028109.3981652036
2022-07-29,53092.80295035982,2018372.119506836,2071464.9224571958
2022-08-01,53092.80295035982,2039747.7370605469,2092840.5400109068
2022-08-02,390413.27502767096,1681874.1672363281,2072287.442263999
2022-08-03,42013.77822767099,2037736.6076660156,2079750.3858936867
2022-08-04,42013.77822767099,2040720.5712890625,2082734.3495167335
2022-08-05,42013.77822767099,2041026.376586914,2083040.154814585
2022-08-08,471072.3177088689,1618599.2529296875,2089671.5706385565
2022-08-10,910374.0768805486,1205667.8471679688,2116041.9240485174
2022-08-11,183175.09144334152,1951454.6158447266,2134629.7072880683
2022-08-12,183175.09144334152,1938120.2044067383,2121295.29585008
2022-08-16,183175.09144334152,1943167.0080566406,2126342.0994999823
2022-08-17,183175.09144334152,1951585.4463500977,2134760.5377934393
2022-08-18,183175.09144334152,1962449.4210205078,2145624.5124638495
2022-08-19,183175.09144334152,1932779.080505371,2115954.171948713
2022-08-22,553169.649826154,1524414.257019043,2077583.906845197
2022-08-23,553169.649826154,1533618.1878051758,2086787.83763133
2022-08-24,183163.88182615401,1930127.7193603516,2113291.6011865055
2022-08-25,183163.88182615401,1926327.2516479492,2109491.133474103
2022-08-26,183163.88182615401,1917287.2005004883,2100451.0823266422
2022-08-29,183163.88182615401,1886600.510192871,2069764.392019025
2022-08-30,612821.2931572832,1502139.1335449219,2114960.426702205
2022-09-01,192560.35315728327,1927524.5163574219,2120084.869514705
2022-09-02,192560.35315728327,1924897.3724975586,2117457.725654842
2022-09-05,565657.6363572832,1570745.1517333984,2136402.7880906817
2022-09-06,137829.4324194903,2002626.8848266602,2140456.31724615
2022-09-07,137829.4324194903,1999697.4257202148,2137526.858139705
2022-09-08,137829.4324194903,2002502.891052246,2140332.323471736
2022-09-09,137829.4324194903,2002842.3518676758,2140671.784287166
2022-09-12,900220.9322045976,1263620.9809570312,2163841.913161629
2022-09-13,81568.2284457598,2115091.4537963867,2196659.6822421467
2022-09-14,81568.2284457598,2115926.7302856445,2197494.9587314045
2022-09-15,81568.2284457598,2117280.5270996094,2198848.7555453693
2022-09-16,81568.2284457598,2085119.990661621,2166688.219107381
2022-09-19,81568.2284457598,2110448.8372802734,2192017.0657260334
2022-09-20,81568.2284457598,2147445.4900512695,2229013.7184970295
2022-09-21,81568.2284457598,2128782.805053711,2210351.033499471
2022-09-22,493600.8384457598,1737058.4190063477,2230659.2574521075
2022-09-23,56627.539245759835,2143386.753601074,2200014.2928468343
2022-09-26,833899.3748581056,1314990.34375,2148889.7186081056
2022-09-27,833899.3748581056,1313101.4845581055,2147000.859416211
2022-09-28,833899.3748581056,1299588.4108276367,2133487.7856857423
2022-09-29,1251262.7168581055,886356.7159423828,2137619.4328004885
2022-09-30,1251262.7168581055,882750.4759521484,2134013.192810254
2022-10-03,1251262.7168581055,863895.1907958984,2115157.907654004
2022-10-04,1688724.1384198242,442905.388671875,2131629.527091699
2022-10-06,1688724.1384198242,437035.8056640625,2125759.9440838867
2022-10-07,1688724.1384198242,439135.388671875,2127859.527091699
2022-10-10,1688724.1384198242,440550.611328125,2129274.749747949
2022-10-11,1688724.1384198242,432436.388671875,2121160.527091699
2022-10-12,1688724.1384198242,436508.0,2125232.138419824
2022-10-13,1688724.1384198242,439013.611328125,2127737.749747949
2022-10-14,1688724.1384198242,440365.0,2129089.138419824
2022-10-17,1688724.1384198242,438213.1943359375,2126937.3327557617
2022-10-18,1263693.891334131,862536.8507080078,2126230.7420421387
2022-10-19,845984.991334131,1278947.505279541,2124932.496613672
2022-10-20,548.5190458009602,2151213.1623535156,2151761.6813993165
2022-10-21,548.5190458009602,2189571.005706787,2190119.524752588
2022-10-24,440149.7508262697,1774200.030456543,2214349.781282813
2022-10-25,423.25082626973744,2198204.618927002,2198627.869753272
2022-10-27,423.25082626973744,2211305.913269043,2211729.164095313
2022-10-28,423.25082626973744,2197251.1704101562,2197674.421236426
2022-10-31,423.25082626973744,2215357.3035583496,2215780.5543846195
2022-11-01,423.25082626973744,2210836.642883301,2211259.8937095706
2022-11-02,444298.6648826592,1766002.4366760254,2210301.1015586844
2022-11-03,1991.5650352226803,2214549.6106262207,2216541.1756614433
2022-11-04,1991.5650352226803,2210739.2538146973,2212730.81884992
2022-11-07,1991.5650352226803,2218717.055786133,2220708.6208213554
2022-11-09,1991.5650352226803,2225494.619567871,2227486.1846030937
2022-11-10,1991.5650352226803,2211336.613861084,2213328.1788963065
2022-11-11,1991.5650352226803,2213696.5957946777,2215688.1608299003
2022-11-14,440781.1598741123,1739440.6106567383,2180221.7705308506
2022-11-15,525867.163201505,1648846.9571533203,2174714.120354825
2022-11-16,91940.29920150497,2084782.5234069824,2176722.822608487
2022-11-17,91940.29920150497,2080675.4293670654,2172615.72856857
2022-11-18,524100.06073238875,1637766.3950500488,2161866.4557824377
2022-11-21,958509.664472623,1174468.9931488037,2132978.6576214265
2022-11-22,1373273.507024538,756146.5513000488,2129420.0583245866
2022-11-23,1373273.507024538,759917.7102966309,2133191.2173211686
2022-11-24,1390464.0312371356,750964.1722717285,2141428.203508864
2022-11-25,155528.8728371358,2024914.2398376465,2180443.112674782
2022-11-28,155528.8728371358,2009419.770111084,2164948.6429482196
2022-11-29,155528.8728371358,2011961.6599731445,2167490.53281028
2022-11-30,155528.8728371358,2017175.5247192383,2172704.397556374
2022-12-01,155528.8728371358,2044808.622894287,2200337.4957314227
2022-12-02,155528.8728371358,2046966.8280334473,2202495.700870583
2022-12-05,155528.8728371358,2059117.9072875977,2214646.780124733
2022-12-06,155528.8728371358,2036325.6630859375,2191854.535923073
2022-12-07,155528.8728371358,2012310.701599121,2167839.5744362567
2022-12-08,155528.8728371358,2027642.7337341309,2183171.6065712664
2022-12-09,571191.270421698,1580488.075592041,2151679.346013739
2022-12-12,563572.8717832214,1585706.393371582,2149279.265154803
2022-12-13,470537.0568720398,1689822.7649383545,2160359.8218103945
2022-12-14,470537.0568720398,1694713.0107421875,2165250.0676142275
2022-12-15,39163.115352362045,2125355.691421509,2164518.8067738707
2022-12-16,39163.115352362045,2106578.3835144043,2145741.498866766
2022-12-19,39163.115352362045,2110612.9923095703,2149776.1076619322
2022-12-20,39163.115352362045,2103341.201965332,2142504.317317694
2022-12-21,39163.115352362045,2090977.8834991455,2130140.9988515074
2022-12-22,468394.0645519714,1639867.2231903076,2108261.287742279
2022-12-23,2084395.2257794957,0.0,2084395.2257794957
2022-12-26,2084395.2257794957,0.0,2084395.2257794957
2022-12-27,2084395.2257794957,0.0,2084395.2257794957
2022-12-28,2084395.2257794957,0.0,2084395.2257794957
2022-12-29,2084395.2257794957,0.0,2084395.2257794957
2022-12-30,1667505.9809794957,423195.5432739258,2090701.5242534215
2023-01-02,1667505.9809794957,427190.2932739258,2094696.2742534215
2023-01-03,985987.7890180149,1119061.2499542236,2105049.0389722385
2023-01-04,155439.1312180151,1936723.9809570312,2092163.1121750465
2023-01-05,155439.1312180151,1954419.978012085,2109859.1092301
2023-01-06,556438.9110966283,1533257.9287338257,2089696.839830454
2023-01-09,556438.9110966283,1550698.8680267334,2107137.7791233617
2023-01-10,556438.9110966283,1550530.5063858032,2106969.4174824315
2023-01-11,556438.9110966283,1558705.536354065,2115144.447450693
2023-01-12,556438.9110966283,1545384.4534072876,2101823.364503916
2023-01-13,556438.9110966283,1558273.8015899658,2114712.712686594
2023-01-16,958815.9125346165,1140734.0410308838,2099549.9535655
2023-01-17,958815.9125346165,1146169.8999404907,2104985.812475107
2023-01-18,958815.9125346165,1160056.9906158447,2118872.903150461
2023-01-19,108044.83973461663,2022715.035812378,2130759.8755469946
2023-01-20,108044.83973461663,1998235.0435943604,2106279.883328977
2023-01-23,108044.83973461663,2000793.5051879883,2108838.344922605
2023-01-24,108044.83973461663,1987205.047569275,2095249.8873038916
2023-01-25,108044.83973461663,1981807.2361450195,2089852.0758796362
2023-01-27,514847.44968732726,1557801.3695907593,2072648.8192780865
2023-01-30,514847.44968732726,1550408.7008666992,2065256.1505540265
2023-01-31,934177.949001292,1114761.2803497314,2048939.2293510234
2023-02-01,1631861.5187684183,429452.1123046875,2061313.6310731058
2023-02-02,1631861.5187684183,436010.3876953125,2067871.9064637308
2023-02-03,1631861.5187684183,438769.80615234375,2070631.324920762
2023-02-06,1631861.5187684183,435953.69384765625,2067815.2126160746
2023-02-07,1631861.5187684183,437541.30615234375,2069402.824920762
2023-02-08,1631861.5187684183,443532.6123046875,2075394.1310731058
2023-02-09,1631861.5187684183,446147.1123046875,2078008.6310731058
2023-02-10,1631861.5187684183,445731.30615234375,2077592.824920762
2023-02-13,1631861.5187684183,438782.3876953125,2070643.9064637308
2023-02-14,1631861.5187684183,441012.6123046875,2072874.1310731058
2023-02-15,1631861.5187684183,443601.8876953125,2075463.4064637308
2023-02-16,1631861.5187684183,448314.30615234375,2080175.824920762
2023-02-17,1253598.7705535747,856976.3988647461,2110575.169418321
2023-02-20,1253598.7705535747,857673.8988647461,2111272.669418321
2023-02-21,1253598.7705535747,851954.3988647461,2105553.169418321
2023-02-22,1253598.7705535747,847304.3988647461,2100903.169418321
2023-02-23,1253598.7705535747,851387.1011352539,2104985.871688829
2023-02-24,1253598.7705535747,848718.0,2102316.770553575
2023-02-27,1253598.7705535747,847536.8818359375,2101135.6523895124
2023-02-28,1253598.7705535747,833512.5085144043,2087111.279067979
2023-03-01,1253598.7705535747,851098.8175964355,2104697.5881500104
2023-03-02,1253598.7705535747,842645.1266784668,2096243.8972320415
2023-03-03,1253598.7705535747,834033.3090820312,2087632.079635606
2023-03-06,1253598.7705535747,846876.6096496582,2100475.380203233
2023-03-08,1253598.7705535747,842645.1181640625,2096243.8887176372
2023-03-09,1647603.3145535747,436077.0085144043,2083680.323067979
2023-03-10,1647603.3145535747,434682.0085144043,2082285.323067979
2023-03-13,1647603.3145535747,434682.0085144043,2082285.323067979
2023-03-14,1647603.3145535747,427707.0085144043,2075310.323067979
2023-03-15,1647603.3145535747,425614.5085144043,2073217.823067979
2023-03-16,1647603.3145535747,424637.9914855957,2072241.3060391704
2023-03-17,1647603.3145535747,427288.4829711914,2074891.797524766
2023-03-20,2072180.3894611674,0.0,2072180.3894611674
2023-03-21,2072180.3894611674,0.0,2072180.3894611674
2023-03-22,2072180.3894611674,0.0,2072180.3894611674
2023-03-23,2072180.3894611674,0.0,2072180.3894611674
2023-03-24,2072180.3894611674,0.0,2072180.3894611674
2023-03-27,2072180.3894611674,0.0,2072180.3894611674
2023-03-28,2072180.3894611674,0.0,2072180.3894611674
2023-03-29,2072180.3894611674,0.0,2072180.3894611674
2023-03-31,2072180.3894611674,0.0,2072180.3894611674
2023-04-03,2072180.3894611674,0.0,2072180.3894611674
2023-04-05,2072180.3894611674,0.0,2072180.3894611674
2023-04-06,414343.1798611676,1683089.0043945312,2097432.1842556987
2023-04-10,414343.1798611676,1703841.6895751953,2118184.8694363628
2023-04-11,838.952067319944,2133200.0512695312,2134039.003336851
2023-04-12,838.952067319944,2159970.389770508,2160809.3418378276
2023-04-13,838.952067319944,2155294.952026367,2156133.904093687
2023-04-17,838.952067319944,2148825.780090332,2149664.732157652
2023-04-18,838.952067319944,2146371.052001953,2147210.004069273
2023-04-19,838.952067319944,2147851.3986206055,2148690.3506879252
2023-04-20,838.952067319944,2159125.755493164,2159964.707560484
2023-04-21,838.952067319944,2149218.6895751953,2150057.641642515
2023-04-24,838.952067319944,2162165.547241211,2163004.4993085307
2023-04-25,838.952067319944,2168407.939453125,2169246.891520445
2023-04-26,838.952067319944,2175876.4512939453,2176715.403361265
2023-04-27,838.952067319944,2206081.5963745117,2206920.5484418315
2023-04-28,838.952067319944,2220359.915161133,2221198.8672284526
2023-05-02,838.952067319944,2232088.314086914,2232927.266154234
2023-05-03,838.952067319944,2223288.2438964844,2224127.195963804
2023-05-04,838.952067319944,2225816.563598633,2226655.5156659526
2023-05-05,838.952067319944,2234693.099914551,2235532.0519818706
2023-05-08,438883.9885281743,1804954.3736572266,2243838.362185401
2023-05-09,1805525.9007625002,448829.1082763672,2254355.0090388674
2023-05-10,900368.0667121097,1382067.0167236328,2282435.0834357427
2023-05-11,53768.32831210975,2235491.8721313477,2289260.2004434573
2023-05-12,53768.32831210975,2234886.2200012207,2288654.5483133304
2023-05-15,53768.32831210975,2240463.3811035156,2294231.7094156253
2023-05-16,53768.32831210975,2243920.181640625,2297688.5099527347
2023-05-17,53768.32831210975,2240199.2365722656,2293967.5648843753
2023-05-18,487364.40576412925,1787816.9360351562,2275181.3417992853
2023-05-19,942443.8798978487,1332425.9731445312,2274869.85304238
2023-05-22,487286.93957821984,1788289.3741149902,2275576.31369321
2023-05-23,125666.56190605188,2179334.7164611816,2305001.2783672335
2023-05-24,125666.56190605188,2165238.5514526367,2290905.1133586885
2023-05-25,125666.56190605188,2169054.6497192383,2294721.21162529
2023-05-26,125666.56190605188,2182603.4528808594,2308270.014786911
2023-05-29,125666.56190605188,2191246.4970703125,2316913.0589763643
2023-05-30,125666.56190605188,2196558.903656006,2322225.4655620577
2023-05-31,125666.56190605188,2199171.555786133,2324838.1176921846
2023-06-01,125666.56190605188,2195386.96673584,2321053.5286418917
2023-06-02,125666.56190605188,2191340.4774780273,2317007.039384079
2023-06-05,125666.56190605188,2198460.700012207,2324127.261918259
2023-06-06,1052756.0488711416,1275817.6009521484,2328573.6498232903
2023-06-07,118676.19433246978,2237668.1451416016,2356344.3394740713
2023-06-08,557722.1181515127,1780297.0565185547,2338019.1746700676
2023-06-09,88117.48475151276,2270261.300476074,2358378.785227587
2023-06-12,88117.48475151276,2274587.468322754,2362704.9530742667
2023-06-13,88117.48475151276,2292351.1737060547,2380468.6584575674
2023-06-14,88117.48475151276,2302578.9603271484,2390696.445078661
2023-06-15,530677.9412509268,1850233.907836914,2380911.849087841
2023-06-16,56543.618636864354,2348827.1225585938,2405370.741195458
2023-06-19,56543.618636864354,2323079.2172851562,2379622.8359220205
2023-06-20,437681.058250878,1948357.896850586,2386038.955101464
2023-06-21,312.44305087806424,2378384.6884765625,2378697.1315274406
2023-06-22,312.44305087806424,2362517.472290039,2362829.915340917
2023-06-23,312.44305087806424,2339485.758911133,2339798.201962011
2023-06-26,477905.5445486523,1866826.5545043945,2344732.0990530467
2023-06-27,489.4863400586182,2398035.4478149414,2398524.934155
2023-06-28,489.4863400586182,2409648.8345336914,2410138.32087375
2023-06-30,489.4863400586182,2416826.8060302734,2417316.292370332
2023-07-03,489.4863400586182,2411109.563659668,2411599.0499997265
2023-07-04,489.4863400586182,2417135.7557373047,2417625.242077363
2023-07-05,489.4863400586182,2426558.2705078125,2427047.756847871
2023-07-06,482730.7904211133,1969126.9638061523,2451857.7542272657
2023-07-07,566.2751064649201,2454744.306640625,2455310.58174709
2023-07-10,521365.08678078133,1949224.7824707031,2470589.8692514845
2023-07-11,23355.318604707136,2480060.642883301,2503415.961488008
2023-07-12,23355.318604707136,2482236.8865356445,2505592.205140352
2023-07-13,23355.318604707136,2471537.317504883,2494892.63610959
2023-07-14,23355.318604707136,2451347.1954956055,2474702.5141003127
2023-07-17,513577.0089000197,1983362.7905273438,2496939.7994273636
2023-07-18,15417.800100019726,2486379.237182617,2501797.037282637
2023-07-19,15417.800100019726,2499079.2954101562,2514497.095510176
2023-07-20,475801.0401185256,2050287.052154541,2526088.0922730668
2023-07-21,379.0944794631214,2491665.526550293,2492044.621029756
2023-07-24,379.0944794631214,2479174.8602905273,2479553.9547699904
2023-07-25,459359.1529896257,2017194.82131958,2476553.974309206
2023-07-26,523217.9556097429,1973423.4465026855,2496641.4021124286
2023-07-27,1018985.9259455365,1462483.4480133057,2481469.373958842
2023-07-28,495517.80557071144,2019274.2377929688,2514792.04336368
2023-07-31,185.64163291855948,2567613.185974121,2567798.82760704
2023-08-01,185.64163291855948,2580868.7576293945,2581054.3992623133
2023-08-02,185.64163291855948,2547509.91595459,2547695.5575875086
2023-08-03,185.64163291855948,2545519.5272521973,2545705.168885116
2023-08-04,185.64163291855948,2576512.0628967285,2576697.7045296472
2023-08-07,185.64163291855948,2598055.2621765137,2598240.9038094324
2023-08-08,1029205.3686410254,1577229.897064209,2606435.2657052344
2023-08-09,507335.09641202155,2119078.3185424805,2626413.414954502
2023-08-10,1068.299792880949,2631832.7046203613,2632901.0044132425
2023-08-11,1068.299792880949,2601490.3919067383,2602558.6916996194
2023-08-14,1068.299792880949,2592815.3617248535,2593883.6615177346
