Date,Open,High,Low,Close,Volume,EMA20,EMA50,RSI14,ATR14,Prev20High,AvgVolume20,TrendPass,BreakoutPass,RSIPass,VolumePass,ConfirmationScore,BreakoutStrength
2020-01-01,36.25,38.79999923706055,36.150001525878906,37.54999923706055,2483055,37.54999923706055,37.54999923706055,,2.6499977111816406,,,False,False,False,False,0,
2020-01-02,37.84999847412109,39.400001525878906,37.45000076293945,38.84999847412109,2121953,37.67380868820917,37.60097959929821,,2.5999979291643416,,,True,False,False,False,0,
2020-01-03,38.54999923706055,39.59999847412109,38.09999847412109,38.45000076293945,1342084,37.74773174294539,37.63427454689199,97.68787287038313,2.521426648509746,,,True,False,True,False,1,
2020-01-06,38.0,38.20000076293945,36.650001525878906,37.04999923706055,1091439,37.681281028099214,37.6113617896437,89.85684845105729,2.4698961191205178,,,True,False,True,False,1,
2020-01-07,37.150001525878906,38.70000076293945,37.150001525878906,37.79999923706055,1316479,37.69258752419077,37.61875933660123,90.3052153366848,2.4113322196032603,,,True,False,True,False,1,
2020-01-08,37.25,38.0,36.79999923706055,37.34999847412109,686350,37.65995999561271,37.60821969493534,87.79749326619385,2.3248085441272743,,,True,False,True,False,1,
2020-01-09,37.79999923706055,39.29999923706055,37.79999923706055,38.650001525878906,1763090,37.75424966516187,37.64907388438411,88.76787847547983,2.2980365597567163,,,True,False,True,False,1,
2020-01-10,39.79999923706055,40.54999923706055,39.25,39.84999847412109,3368506,37.95384478982465,37.735384652609085,89.59075521656338,2.269605213429925,,,True,False,True,False,1,
2020-01-13,40.5,41.70000076293945,40.29999923706055,40.650001525878906,2077350,38.210621621829816,37.849683353521634,90.11090193450052,2.239633575957671,,,True,False,True,False,1,
2020-01-14,40.70000076293945,40.75,39.650001525878906,39.84999847412109,1093626,38.36675275061946,37.92812708374122,85.50934395193717,2.1582310686836297,,,True,False,True,False,1,
