Date,Open,High,Low,Close,Volume,EMA20,EMA50,RSI14,ATR14,Prev20High,AvgVolume20,TrendPass,BreakoutPass,RSIPass,VolumePass,ConfirmationScore,BreakoutStrength
2024-04-12,755.0,880.0,755.0,813.2999877929688,53465498,813.2999877929688,813.2999877929688,,125.0,,,False,False,False,False,0,
2024-04-15,785.5,820.0,783.0,806.0999755859375,5068261,812.6142723446801,813.0176343730851,0.0,118.71428571428571,,,False,False,False,False,0,
2024-04-16,816.0,917.7000122070312,814.0,903.5,13031759,821.2700559309011,816.5659624368857,50.99472829315509,118.20612506477201,,,True,False,True,False,1,
2024-04-18,921.0,1015.5499877929688,906.2000122070312,969.1500244140624,13608473,835.353862453107,822.549651141873,64.23382353919982,117.76640097392892,,,True,False,True,False,1,
2024-04-19,949.9500122070312,986.7999877929688,926.1500244140624,947.1500244140624,5137294,846.001115973198,827.435940289802,58.52760105209802,113.68665543142733,,,True,False,True,False,1,
2024-04-22,954.9000244140624,993.5499877929688,906.0,926.7999877929688,3677669,853.6962466227001,831.3325696036518,53.769354444767714,111.81975060010886,,,True,False,True,False,1,
2024-04-23,925.0,939.7999877929688,907.0999755859376,927.2000122070312,2346573,860.6966052497793,835.0920771567255,53.84878276336937,106.16834071488903,,,True,False,True,False,1,
2024-04-24,930.5999755859376,974.4500122070312,912.0,917.7999877929688,1271044,866.135022634845,838.3355246326566,51.60508142935644,103.04560296432776,,,True,False,True,False,1,
2024-04-25,916.9000244140624,921.1500244140624,901.0,908.25,988092,870.1459728600978,841.0772687647094,49.35509615317246,97.12449021073738,,,True,False,False,False,0,
2024-04-26,909.5999755859376,919.0,875.4000244140625,894.6500244140625,1067575,872.4796920557135,843.1781611431154,46.26174505907174,93.30131059468025,,,True,False,False,False,0,
2024-04-29,895.5499877929688,898.3499755859375,872.5,884.1500244140625,878004,873.591152280318,844.784900879231,43.97038501959615,88.48335809405576,,,True,False,False,False,0,
2024-04-30,882.0,889.25,861.2000122070312,866.5,617812,872.9158044440973,845.636473393771,40.352288192041605,84.16668878683527,,,True,False,False,False,0,
2024-05-02,865.0,896.4000244140625,854.1500244140625,878.7999877929688,821324,873.4762028582754,846.93700337021,43.821524777716085,81.1726395877756,,,True,False,False,False,0,
2024-05-03,880.0,882.2999877929688,865.0,871.3499755859375,433165,873.2737050228147,847.8943748296504,42.2197808307171,76.61030731671798,,,True,False,False,False,0,
2024-05-06,876.5999755859375,930.0,865.25,906.4500122070312,1320523,876.4333533260735,850.1906743346458,51.25907714391499,75.76314250838098,,,True,False,True,False,1,
2024-05-07,915.0,918.4000244140624,870.0999755859375,886.0999755859375,834415,877.3539840174892,851.5988822268534,46.69772625729724,73.80149295979126,,,True,False,False,False,0,
2024-05-08,880.0,887.0,858.25,869.8499755859375,1675583,876.6393165478177,852.3146113781901,43.378264105145334,70.58352917694903,,,True,False,False,False,0,
2024-05-09,870.0,883.9500122070312,863.0,868.6500244140625,707120,875.8784315826981,852.9552158109694,43.134431958744415,67.03827796481205,,,True,False,False,False,0,
2024-05-10,868.9000244140625,910.0,867.4000244140625,902.5999755859376,647972,878.4233405353876,854.9020691354781,51.44961370343609,65.29268493774958,,,True,False,True,False,1,
2024-05-13,908.9000244140624,913.0,878.6500244140625,900.1500244140625,470673,880.4925485238329,856.6764987542462,50.87151763407941,63.08249141262015,,,True,False,True,False,1,
2024-05-14,900.0,912.0,884.9500122070312,899.7000122070312,440688,882.3218307793755,858.3636953602377,50.75869923532458,60.508741154073626,1015.5499877929688,5403441.45,True,False,True,False,1,-0.11407609372110472
2024-05-15,935.0,962.0,896.3499755859375,954.0499877929688,2431049,889.1530838282893,862.1160989850507,61.78241919317709,60.87597567264426,1015.5499877929688,2752200.95,True,False,True,False,1,-0.060558318880643336
2024-05-16,962.7999877929688,979.9500122070312,935.0999755859376,941.5999755859376,904640,894.1480259004462,865.2331137537129,58.54892074738131,59.73126574039065,1015.5499877929688,2620340.35,True,False,True,False,1,-0.07281769789367243
2024-05-17,944.7999877929688,978.9000244140624,940.0,966.5999755859376,814452,901.0482115847788,869.2082848059571,62.763302023435145,58.2433199313672,1015.5499877929688,2013984.4,True,False,True,False,1,-0.04820049509666302
2024-05-21,967.5499877929688,967.5499877929688,933.9500122070312,941.7000122070312,585751,904.9198116440408,872.0510976452149,56.591748797404556,56.4830810495508,993.5499877929688,1374283.35,True,False,True,False,1,-0.05218657966179929
2024-05-22,945.0,970.0,939.5,964.75,463341,910.6179248207989,875.6863487179517,60.46704292665078,54.6271466888686,993.5499877929688,1146706.2,True,False,True,False,1,-0.028986954000114085
2024-05-23,967.0,1037.550048828125,966.25,1002.25,2089917,919.34478912358,880.6496291603848,65.81420466214456,55.925211127386916,979.9500122070312,985989.8,True,True,True,True,2,0.022756250334386996
2024-05-24,1006.0,1034.0,992.2999877929688,1022.0499877929688,800713,929.1262366159027,886.1947412636234,68.25565935102766,54.909125490218656,1037.550048828125,973157.0,True,False,True,False,1,-0.014939097205636465
2024-05-27,1030.6500244140625,1038.0,1012.0,1028.4000244140625,486858,938.5808830728703,891.7714190342289,69.01981697470495,52.84418795520304,1037.550048828125,949640.45,True,False,True,False,1,-0.008818875218980615
