Date,Open,High,Low,Close,Volume,EMA20,EMA50,RSI14,ATR14,Prev20High,AvgVolume20,TrendPass,BreakoutPass,RSIPass,VolumePass,ConfirmationScore,BreakoutStrength
2020-01-01,39.59999847412109,39.650001525878906,39.04999923706055,39.20000076293945,78655,39.20000076293945,39.20000076293945,,0.6000022888183594,,,False,False,False,False,0,
2020-01-02,39.20000076293945,42.5,39.150001525878906,42.04999923706055,564101,39.471429189046226,39.31176540898342,,0.7964305877685547,,,True,False,False,False,0,
2020-01-03,41.400001525878906,42.5,40.54999923706055,42.09999847412109,437716,39.721769120958115,39.42110788212607,,0.8788284574236189,,,True,False,False,False,0,
2020-01-06,44.0,49.400001525878906,44.0,46.04999923706055,3958709,40.32445770344406,39.68106440584899,,1.3374837855903476,,,True,False,False,False,0,
2020-01-07,48.900001525878906,49.0,46.34999847412109,47.09999847412109,810742,40.96974730065139,39.972002996761624,,1.4526635696867123,,,True,False,False,False,0,
2020-01-08,46.25,46.45000076293945,44.09999847412109,45.20000076293945,302275,41.37262858277407,40.17702251700389,94.72005577288631,1.5631876004233756,,,True,False,True,False,1,
2020-01-09,45.900001525878906,50.20000076293945,45.900001525878906,47.70000076293945,1603770,41.975235457075534,40.47204127174646,95.08758824142322,1.8086742003931344,,,True,False,True,False,1,
2020-01-10,48.34999847412109,48.34999847412109,46.150001525878906,46.45000076293945,253155,42.40140358144353,40.706471055714815,91.65229047465992,1.836625825239495,,,True,False,True,False,1,
2020-01-13,47.84999847412109,48.400001525878906,46.5,47.900001525878906,390882,42.92507957615166,40.9885702898389,92.01276924067166,1.8447240350752063,,,True,False,True,False,1,
2020-01-14,48.400001525878906,48.45000076293945,47.0,47.09999847412109,252723,43.32269089976779,41.22823414020291,89.71097741259356,1.8165295156369383,,,True,False,True,False,1,
2020-01-15,47.25,51.34999847412109,46.20000076293945,48.04999923706055,1160544,43.77291074141472,41.49575434007968,90.02993499155423,2.054634386747274,,,True,False,True,False,1,
2020-01-16,48.150001525878906,48.45000076293945,47.150001525878906,47.25,266013,44.10406209937522,41.721411032625575,87.56812153527315,2.0007318760553647,,,True,False,True,False,1,
2020-01-17,47.5,48.5,46.95000076293945,47.25,237377,44.40367523276806,41.93821844311085,87.56812153527315,1.9685366875557349,,,True,False,True,False,1,
2020-01-20,47.59999847412109,47.59999847412109,45.29999923706055,45.34999847412109,247545,44.493801255754065,42.07201373844458,81.43458658566242,1.9922125839489353,,,True,False,True,False,1,
