Date,Open,High,Low,Close,Volume,EMA20,EMA50,RSI14,ATR14,Prev20High,AvgVolume20,TrendPass,BreakoutPass,RSIPass,VolumePass,ConfirmationScore,BreakoutStrength
2020-01-01,49.650001525878906,52.29999923706055,49.04999923706055,51.54999923706055,1363425,51.54999923706055,51.54999923706055,,3.25,,,False,False,False,False,0,
2020-01-02,52.150001525878906,54.20000076293945,51.150001525878906,52.900001525878906,1596073,51.678570883614675,51.60294050328872,,3.2357142312186102,,,True,False,False,False,0,
2020-01-03,52.400001525878906,53.5,50.59999847412109,51.0,849056,51.61394508517518,51.57929577766956,90.23137033315689,3.211734752265775,,,True,False,True,False,1,
2020-01-06,50.09999847412109,50.400001525878906,47.79999923706055,48.04999923706055,747588,51.274521671069024,51.44089199176332,77.56248958708434,3.2108966101710377,,,False,False,True,False,1,
2020-01-07,48.650001525878906,49.79999923706055,47.900001525878906,48.5,596029,51.010281511919594,51.32556289404711,78.06834671260002,3.117260974528938,,,False,False,True,False,1,
2020-01-08,47.70000076293945,49.45000076293945,47.150001525878906,48.45000076293945,865101,50.766445250111964,51.21279575165073,77.85831107292927,3.0588851361383385,,,False,False,True,False,1,
2020-01-09,49.0,58.09999847412109,49.0,58.09999847412109,7779332,51.464878890493786,51.482882132924075,85.79931981976493,3.5296788914985737,,,False,False,True,False,1,
2020-01-10,59.45000076293945,59.75,54.09999847412109,55.09999847412109,3339175,51.81108075560115,51.62472983257886,76.60157500100351,3.6811305082400265,,,True,False,True,False,1,
2020-01-13,55.75,61.29999923706055,55.75,59.5,3346110,52.54335877887723,51.93356395679145,79.98975299049721,3.861049812147129,,,True,False,True,False,1,
2020-01-14,59.59999847412109,59.900001525878906,57.29999923706055,58.5,870834,53.11065794279368,52.19107125260356,77.25183611527954,3.770974989052217,,,True,False,True,False,1,
2020-01-15,58.5,61.5,58.04999923706055,59.84999847412109,1631341,53.75249989815819,52.491421339721896,78.33018446553132,3.748048258615591,,,True,False,True,False,1,
2020-01-16,60.5,61.09999847412109,59.25,59.45000076293945,653865,54.29511902813736,52.76430680729906,77.16302317260731,3.6124732740088406,,,True,False,True,False,1,
2020-01-17,59.650001525878906,60.400001525878906,57.400001525878906,57.84999847412109,694623,54.633678975373904,52.96374569619404,72.50887027261636,3.568725183008209,,,True,False,True,False,1,
2020-01-20,58.20000076293945,58.45000076293945,55.5,56.5,617559,54.811423834862104,53.102422335558984,68.74142213982618,3.5245305815747265,,,True,False,True,False,1,
2020-01-21,56.29999923706055,59.650001525878906,55.5,58.04999923706055,1100776,55.11985958745243,53.29644495914728,70.6283993222103,3.5692070775964537,,,True,False,True,False,1,
2020-01-22,58.5,59.95000076293945,58.04999923706055,58.34999847412109,937151,55.42749186237326,53.49462352836194,70.99337836877476,3.4499781096166293,,,True,False,True,False,1,
2020-01-23,58.5,59.20000076293945,57.400001525878906,58.0,728708,55.67249263738533,53.67130495862226,69.9020364682993,3.3321224758626236,,,True,False,True,False,1,
2020-01-24,57.84999847412109,58.84999847412109,57.150001525878906,57.79999923706055,631541,55.875112313544875,53.83321453816886,69.24695718454286,3.2155420810325923,,,True,False,True,False,1,
2020-01-27,57.25,57.70000076293945,56.0,56.29999923706055,643694,55.915577734832084,53.92995119302736,64.37435226382367,3.1144318778917324,,,True,False,True,False,1,
2020-01-28,56.5,58.25,55.59999847412109,56.09999847412109,711603,55.933141614764374,54.01505108640358,63.73043148391936,3.0812582813193883,,,True,False,True,False,1,
2020-01-29,56.54999923706055,58.5,55.25,57.20000076293945,2029182,56.05379486697152,54.13995107371871,65.7591011911484,3.0933112612251463,61.5,1485179.2,True,False,True,True,2,-0.06991868678147228
2020-01-30,57.20000076293945,58.0,55.59999847412109,56.79999923706055,1541382,56.12486194983714,54.24426668796742,64.3495933233908,3.043789137271844,61.5,1518467.05,True,False,True,True,2,-0.07642277663316188
