Date,Open,High,Low,Close,Volume,EMA20,EMA50,RSI14,ATR14,Prev20High,AvgVolume20,TrendPass,BreakoutPass,RSIPass,VolumePass,ConfirmationScore,BreakoutStrength
2020-01-01,33.43333435058594,33.650001525878906,33.133331298828125,33.383331298828125,15438294,33.383331298828125,33.383331298828125,,0.5166702270507812,,,False,False,False,False,0,
2020-01-02,33.54999923706055,34.599998474121094,33.29999923706055,34.383331298828125,26262750,33.47856939406622,33.422546985102635,,0.5726222991943359,,,True,False,False,False,0,
2020-01-03,34.400001525878906,34.633331298828125,33.45000076293945,33.650001525878906,21950223,33.49489626376267,33.43146677101543,94.66021871553924,0.6162443161010742,,,True,False,True,False,1,
2020-01-06,33.16666412353516,33.633331298828125,31.88333320617676,32.31666564941406,36402729,33.3826838243009,33.387749079972245,85.6998018020925,0.6984174592154364,,,False,False,True,False,1,
2020-01-07,32.78333282470703,33.0,31.76666641235352,32.11666488647461,33298260,33.262110592126966,33.33790264101155,84.40909754818409,0.7366257541033682,,,False,False,True,False,1,
2020-01-08,31.683332443237305,32.383331298828125,31.483333587646484,31.816665649414062,20424309,33.12444916901145,33.278246288399885,82.40430244641145,0.7482951796089591,,,False,False,True,False,1,
2020-01-09,32.33333206176758,32.41666412353516,31.933332443237305,32.33333206176758,41681037,33.04910468260727,33.241190828531956,83.14670641464716,0.7377025577883978,,,False,False,True,False,1,
2020-01-10,32.33333206176758,32.86666488647461,32.33333206176758,32.400001525878906,23088681,32.987285334347426,33.20820301274164,83.24494476880776,0.7231047197111573,,,False,False,True,False,1,
2020-01-13,32.733333587646484,33.08333206176758,32.51666641235352,32.66666412353516,28538664,32.956749980936735,33.186966193557076,83.6553305065659,0.7202637065809797,,,False,False,True,False,1,
2020-01-14,32.95000076293945,33.400001525878906,32.650001525878906,33.28333282470703,21417702,32.987853108914855,33.19074527713158,84.59501520279088,0.7223877275394812,,,False,False,True,False,1,
2020-01-15,33.400001525878906,34.883331298828125,33.16666412353516,34.61666488647461,39241374,33.14297804011102,33.24666369318425,86.41377709415272,0.7934076880933013,,,False,False,True,False,1,
2020-01-16,35.33333206176758,35.75,34.78333282470703,35.25,54250446,33.343646798195685,33.32522590129467,87.18757211971572,0.8176882184813077,,,True,False,True,False,1,
2020-01-17,35.20000076293945,36.31666564941406,34.900001525878906,36.20000076293945,33279852,33.61568050912366,33.43796217037878,88.26704030498048,0.8604722116994398,,,True,False,True,False,1,
2020-01-20,36.33333206176758,36.33333206176758,34.54999923706055,35.0,28115967,33.7475204606357,33.49921855585413,79.19099857448785,0.9263908269142678,,,True,False,True,False,1,
2020-01-21,34.66666412353516,35.33333206176758,34.61666488647461,35.01666641235352,17126625,33.86839150365644,33.558726314932535,79.22295270700323,0.911410566084175,,,True,False,True,False,1,
2020-01-22,35.01666641235352,35.01666641235352,33.33333206176758,33.650001525878906,46807380,33.84759245815382,33.56230573496965,69.76268212632834,0.9665479792628728,,,True,False,True,False,1,
2020-01-23,33.70000076293945,34.849998474121094,33.383331298828125,33.71666717529297,64975338,33.83512338359564,33.56835912478625,69.95117924995051,1.0022707789793082,,,True,False,True,False,1,
2020-01-24,33.78333282470703,34.54999923706055,33.76666641235352,33.95000076293945,20621760,33.84606408639029,33.583325463537356,70.64104080834923,0.9902037277498988,,,True,False,True,False,1,
2020-01-27,33.900001525878906,34.5,33.66666412353516,33.883331298828125,24177363,33.8496133447177,33.59509039825464,70.14551213286349,0.9789988812295373,,,True,False,True,False,1,
2020-01-28,33.86666488647461,34.01666641235352,33.133331298828125,33.400001525878906,32134050,33.80679317149496,33.5874398542399,66.50337212315078,0.9721657549649559,,,True,False,True,False,1,
2020-01-29,33.633331298828125,33.71666717529297,33.233333587646484,33.51666641235352,28345554,33.779162051576726,33.58466442514632,66.94945613166178,0.9372491715850652,36.33333206176758,31461640.2,True,False,True,False,1,-0.07752291049512483
2020-01-30,33.75,34.483333587646484,33.43333435058594,33.58333206176758,33639177,33.760511576356805,33.58461217560206,67.21811189661683,0.9453027476904567,36.33333206176758,32107003.2,True,False,True,True,2,-0.07568807604336791
2020-01-31,32.08333206176758,33.0,29.966665267944336,30.216665267944336,169747995,33.42300240412705,33.45253582628215,46.61193608620642,1.13611446527137,36.33333206176758,32475824.55,False,False,False,True,1,-0.16834863324466787
2020-02-03,28.333332061767575,29.149999618530277,26.91666603088379,27.833332061767575,76345218,32.890652847711856,33.23217489434041,37.78187166794176,1.290677663256311,36.33333206176758,39865713.15,False,False,False,True,1,-0.23394496231586437
2020-02-04,28.183332443237305,29.03333282470703,28.149999618530277,28.28333282470703,44426844,32.45186046456854,33.03810265631557,40.089586883323996,1.2842007418051071,36.33333206176758,41862837.6,False,False,False,True,1,-0.22155961978316074
2020-02-05,28.333332061767575,29.38333320617676,28.183332443237305,28.966665267944336,45829710,32.11993711250909,32.8784384450069,43.515661312475814,1.2781864576004178,36.33333206176758,42419266.8,False,False,False,True,1,-0.20275230417347145
2020-02-06,29.28333282470703,29.333332061767575,28.549999237060547,29.0,31688880,31.822800244651084,32.726342819712514,43.684849228768165,1.2428397695366042,36.33333206176758,43689536.85,False,False,False,False,0,-0.2018348344517571
2020-02-07,29.03333282470703,29.333332061767575,28.733333587646484,29.183332443237305,30367869,31.571422358802153,32.587401236321334,44.6664988086155,1.1969225341497818,36.33333206176758,43189929.0,False,False,False,False,0,-0.19678898721358928
